user,day,action_count,after_hours_actions,has_attachments,risk_z_score
DOL0332,2010-01-11,3,0,1,0.2886701346814137
DOL0332,2010-01-12,3,0,2,0.2886701346814137
DOL0332,2010-01-13,3,0,1,0.2886701346814137
DOL0332,2010-01-14,3,0,0,0.2886701346814137
DOL0332,2010-01-15,3,1,0,0.2886701346814137
DOL0332,2010-01-18,3,2,1,0.2886701346814137
DOL0332,2010-01-19,3,0,2,0.2886701346814137
DOL0332,2010-01-20,1,0,0,-3.175371481495554
DOP0562,2010-01-04,9,0,1,0.31283318374526625
DOP0562,2010-01-05,9,0,2,0.31283318374526625
DOP0562,2010-01-06,9,0,0,0.31283318374526625
DOP0562,2010-01-07,9,0,0,0.31283318374526625
DOP0562,2010-01-08,9,0,2,0.31283318374526625
DOP0562,2010-01-11,9,0,3,0.31283318374526625
DOP0562,2010-01-12,8,0,1,-0.1390369705534521
DOP0562,2010-01-13,9,0,1,0.31283318374526625
DOP0562,2010-01-14,9,0,2,0.31283318374526625
DOP0562,2010-01-15,9,0,0,0.31283318374526625
DOP0562,2010-01-18,9,0,1,0.31283318374526625
DOP0562,2010-01-19,9,0,2,0.31283318374526625
DOP0562,2010-01-20,1,0,1,-3.302128050644481
DPM0423,2010-01-04,9,0,4,0.4880633590565707
DPM0423,2010-01-05,9,0,5,0.4880633590565707
DPM0423,2010-01-06,9,0,1,0.4880633590565707
DPM0423,2010-01-07,9,0,4,0.4880633590565707
DPM0423,2010-01-08,9,0,3,0.4880633590565707
DPM0423,2010-01-11,9,0,3,0.4880633590565707
DPM0423,2010-01-12,9,0,3,0.4880633590565707
DPM0423,2010-01-13,9,0,6,0.4880633590565707
DPM0423,2010-01-14,9,0,5,0.4880633590565707
DPM0423,2010-01-15,9,0,4,0.4880633590565707
DPM0423,2010-01-18,7,0,4,-2.684348474811132
DPM0423,2010-01-19,8,0,5,-1.0981425578772808
DPM0423,2010-01-20,8,7,5,-1.0981425578772808
DPS0262,2010-01-04,9,0,1,0.28867388460022525
DPS0262,2010-01-05,9,0,2,0.28867388460022525
DPS0262,2010-01-06,9,0,1,0.28867388460022525
DPS0262,2010-01-07,9,0,2,0.28867388460022525
DPS0262,2010-01-08,9,0,1,0.28867388460022525
DPS0262,2010-01-11,9,1,1,0.28867388460022525
DPS0262,2010-01-12,1,0,0,-3.175412730602481
DPS0262,2010-01-13,9,0,1,0.28867388460022525
DPS0262,2010-01-14,9,0,2,0.28867388460022525
DPS0262,2010-01-15,9,0,0,0.28867388460022525
DPS0262,2010-01-18,9,0,0,0.28867388460022525
DPS0262,2010-01-19,9,0,1,0.28867388460022525
DRR0162,2010-01-04,11,7,3,0.30610606407127644
DRR0162,2010-01-05,11,0,3,0.30610606407127644
DRR0162,2010-01-06,11,0,2,0.30610606407127644
DRR0162,2010-01-07,11,0,3,0.30610606407127644
DRR0162,2010-01-08,11,2,4,0.30610606407127644
DRR0162,2010-01-11,11,11,5,0.30610606407127644
DRR0162,2010-01-12,11,4,3,0.30610606407127644
DRR0162,2010-01-13,10,0,2,-0.055655648012959115
DRR0162,2010-01-14,11,0,4,0.30610606407127644
DRR0162,2010-01-15,11,5,4,0.30610606407127644
DRR0162,2010-01-18,11,7,5,0.30610606407127644
DRR0162,2010-01-19,11,4,4,0.30610606407127644
DRR0162,2010-01-20,1,0,0,-3.311511056771079
DRR0242,2010-01-03,9,1,2,0.24999875000624996
DRR0242,2010-01-04,9,0,0,0.24999875000624996
DRR0242,2010-01-05,9,0,2,0.24999875000624996
DRR0242,2010-01-06,9,0,0,0.24999875000624996
DRR0242,2010-01-07,9,0,2,0.24999875000624996
DRR0242,2010-01-08,9,0,1,0.24999875000624996
DRR0242,2010-01-10,9,0,2,0.24999875000624996
DRR0242,2010-01-11,9,0,1,0.24999875000624996
DRR0242,2010-01-12,9,0,1,0.24999875000624996
DRR0242,2010-01-13,9,0,1,0.24999875000624996
DRR0242,2010-01-14,9,0,2,0.24999875000624996
DRR0242,2010-01-15,9,0,1,0.24999875000624996
DRR0242,2010-01-16,9,0,1,0.24999875000624996
DRR0242,2010-01-18,9,0,1,0.24999875000624996
DRR0242,2010-01-19,9,0,2,0.24999875000624996
DRR0242,2010-01-20,1,0,0,-3.7499812500937493
DSB0731,2010-01-04,15,0,4,0.37568946095371997
DSB0731,2010-01-05,15,0,1,0.37568946095371997
DSB0731,2010-01-06,9,0,3,-1.089499436765788
DSB0731,2010-01-07,15,0,3,0.37568946095371997
DSB0731,2010-01-08,15,0,4,0.37568946095371997
DSB0731,2010-01-11,15,0,5,0.37568946095371997
DSB0731,2010-01-12,15,0,4,0.37568946095371997
DSB0731,2010-01-13,15,0,3,0.37568946095371997
DSB0731,2010-01-14,15,0,3,0.37568946095371997
DSB0731,2010-01-15,15,0,2,0.37568946095371997
DSB0731,2010-01-18,15,0,4,0.37568946095371997
DSB0731,2010-01-19,15,0,3,0.37568946095371997
DSB0731,2010-01-20,1,0,0,-3.0430846337251323
DSM0591,2010-01-04,1,0,0,0.0
DSM0591,2010-01-05,1,0,0,0.0
DSM0591,2010-01-06,1,0,0,0.0
DSM0591,2010-01-07,1,0,0,0.0
DSM0591,2010-01-08,1,0,0,0.0
DSM0591,2010-01-11,1,0,0,0.0
DSM0591,2010-01-12,1,0,0,0.0
DSM0591,2010-01-13,1,0,0,0.0
DSM0591,2010-01-14,1,0,0,0.0
DSM0591,2010-01-15,1,0,0,0.0
DSM0591,2010-01-18,1,0,0,0.0
DSM0591,2010-01-19,1,0,0,0.0
DSM0591,2010-01-20,1,0,0,0.0
DTP0379,2010-01-04,10,0,3,0.2886651349412131
DTP0379,2010-01-05,10,0,5,0.2886651349412131
DTP0379,2010-01-06,10,0,3,0.2886651349412131
DTP0379,2010-01-07,10,0,5,0.2886651349412131
DTP0379,2010-01-08,10,4,3,0.2886651349412131
DTP0379,2010-01-11,10,0,1,0.2886651349412131
DTP0379,2010-01-12,10,0,3,0.2886651349412131
DTP0379,2010-01-13,9,0,4,-3.1753164843533197
DTP0379,2010-01-14,10,6,3,0.2886651349412131
DTP0379,2010-01-15,10,0,3,0.2886651349412131
DTP0379,2010-01-18,10,0,6,0.2886651349412131
DTP0379,2010-01-19,10,1,1,0.2886651349412131
DTT0076,2010-01-04,18,1,0,0.40966233639892863
DTT0076,2010-01-05,18,0,0,0.40966233639892863
DTT0076,2010-01-06,18,0,0,0.40966233639892863
DTT0076,2010-01-07,17,0,0,-2.253142850194117
DTT0076,2010-01-08,18,10,0,0.40966233639892863
DTT0076,2010-01-11,18,14,0,0.40966233639892863
DTT0076,2010-01-12,18,0,0,0.40966233639892863
DTT0076,2010-01-13,18,0,0,0.40966233639892863
DTT0076,2010-01-14,18,0,0,0.40966233639892863
DTT0076,2010-01-15,18,0,0,0.40966233639892863
DTT0076,2010-01-18,18,0,0,0.40966233639892863
DTT0076,2010-01-19,18,3,0,0.40966233639892863
DTT0076,2010-01-20,17,0,0,-2.253142850194117
DVM0265,2010-01-04,8,1,2,-2.253142850194117
DVM0265,2010-01-05,9,0,4,0.4096623363989286
DVM0265,2010-01-06,9,0,2,0.4096623363989286
DVM0265,2010-01-07,9,0,4,0.4096623363989286
DVM0265,2010-01-08,9,0,3,0.4096623363989286
DVM0265,2010-01-11,9,5,3,0.4096623363989286
DVM0265,2010-01-12,9,0,3,0.4096623363989286
DVM0265,2010-01-13,9,0,4,0.4096623363989286
DVM0265,2010-01-14,9,0,4,0.4096623363989286
DVM0265,2010-01-15,8,0,2,-2.253142850194117
DVM0265,2010-01-18,9,0,3,0.4096623363989286
DVM0265,2010-01-19,9,2,4,0.4096623363989286
DVM0265,2010-01-20,9,0,2,0.4096623363989286
DVW0103,2010-01-04,9,0,0,0.0
DVW0103,2010-01-05,9,0,0,0.0
DVW0103,2010-01-06,9,1,0,0.0
DVW0103,2010-01-07,9,0,0,0.0
DVW0103,2010-01-08,9,0,0,0.0
DVW0103,2010-01-11,9,0,0,0.0
DVW0103,2010-01-12,9,0,0,0.0
DVW0103,2010-01-13,9,0,0,0.0
DVW0103,2010-01-14,9,0,0,0.0
DVW0103,2010-01-15,9,1,0,0.0
DVW0103,2010-01-18,9,0,0,0.0
DVW0103,2010-01-19,9,0,0,0.0
DVW0103,2010-01-20,9,5,0,0.0
DZC0228,2010-01-04,9,0,0,0.38515801479568573
DZC0228,2010-01-05,8,0,1,-1.2838600493189583
DZC0228,2010-01-06,9,0,2,0.38515801479568573
DZC0228,2010-01-07,9,0,0,0.38515801479568573
DZC0228,2010-01-08,9,0,1,0.38515801479568573
DZC0228,2010-01-11,9,0,2,0.38515801479568573
DZC0228,2010-01-12,9,0,1,0.38515801479568573
DZC0228,2010-01-13,9,0,0,0.38515801479568573
DZC0228,2010-01-14,7,0,1,-2.952878113433602
DZC0228,2010-01-15,9,0,0,0.38515801479568573
DZC0228,2010-01-18,9,0,0,0.38515801479568573
DZC0228,2010-01-19,9,8,0,0.38515801479568573
DZC0228,2010-01-20,9,0,1,0.38515801479568573
EAH0466,2010-01-04,1,0,1,0.0
EAH0466,2010-01-05,1,0,0,0.0
EAH0466,2010-01-06,1,0,0,0.0
EAH0466,2010-01-07,1,0,0,0.0
EAH0466,2010-01-08,1,0,0,0.0
EAH0466,2010-01-11,1,0,1,0.0
EAH0466,2010-01-12,1,0,0,0.0
EAH0466,2010-01-14,1,0,1,0.0
EAH0466,2010-01-15,1,0,0,0.0
EAH0466,2010-01-18,1,0,1,0.0
EAH0466,2010-01-19,1,0,0,0.0
EBC0390,2010-01-04,9,3,0,0.0
EBC0390,2010-01-05,9,0,0,0.0
EBC0390,2010-01-06,9,0,0,0.0
EBC0390,2010-01-07,9,0,0,0.0
EBC0390,2010-01-08,9,0,0,0.0
EBC0390,2010-01-11,9,0,0,0.0
EBC0390,2010-01-12,9,0,0,0.0
EBC0390,2010-01-13,9,0,0,0.0
EBC0390,2010-01-14,9,0,0,0.0
EBC0390,2010-01-15,9,0,0,0.0
EBC0390,2010-01-18,9,0,0,0.0
EBC0390,2010-01-19,9,0,0,0.0
ECF0828,2010-01-04,1,0,0,0.0
ECF0828,2010-01-05,1,0,0,0.0
ECF0828,2010-01-06,1,0,0,0.0
ECF0828,2010-01-07,1,0,0,0.0
ECF0828,2010-01-08,1,0,0,0.0
ECF0828,2010-01-11,1,0,0,0.0
ECF0828,2010-01-12,1,0,0,0.0
ECF0828,2010-01-13,1,0,0,0.0
ECF0828,2010-01-14,1,0,0,0.0
ECF0828,2010-01-15,1,1,0,0.0
ECF0828,2010-01-18,1,0,0,0.0
ECF0828,2010-01-19,1,0,0,0.0
ECL0930,2010-01-04,8,7,5,-0.1592997878487076
ECL0930,2010-01-05,9,0,5,0.35842452265959096
ECL0930,2010-01-06,8,2,1,-0.1592997878487076
ECL0930,2010-01-07,9,0,5,0.35842452265959096
ECL0930,2010-01-08,9,0,4,0.35842452265959096
ECL0930,2010-01-11,9,0,5,0.35842452265959096
ECL0930,2010-01-12,9,0,5,0.35842452265959096
ECL0930,2010-01-13,9,0,6,0.35842452265959096
ECL0930,2010-01-14,9,1,2,0.35842452265959096
ECL0930,2010-01-15,9,3,3,0.35842452265959096
ECL0930,2010-01-18,9,0,5,0.35842452265959096
ECL0930,2010-01-19,9,1,7,0.35842452265959096
ECL0930,2010-01-20,2,0,1,-3.2656456508984992
ECR0822,2010-01-04,1,0,0,0.0
ECR0822,2010-01-05,1,0,0,0.0
ECR0822,2010-01-06,1,0,0,0.0
ECR0822,2010-01-07,1,0,0,0.0
ECR0822,2010-01-08,1,0,0,0.0
ECR0822,2010-01-11,1,0,0,0.0
ECR0822,2010-01-12,1,0,0,0.0
ECR0822,2010-01-13,1,0,0,0.0
ECR0822,2010-01-14,1,0,0,0.0
ECR0822,2010-01-15,1,0,0,0.0
ECR0822,2010-01-18,1,1,0,0.0
ECR0822,2010-01-19,1,0,0,0.0
EDA0684,2010-01-04,9,0,4,0.21416474453232265
EDA0684,2010-01-05,9,0,3,0.21416474453232265
EDA0684,2010-01-06,10,1,0,0.9102001642623697
EDA0684,2010-01-07,9,0,4,0.21416474453232265
EDA0684,2010-01-08,9,0,3,0.21416474453232265
EDA0684,2010-01-11,9,0,4,0.21416474453232265
EDA0684,2010-01-12,9,0,3,0.21416474453232265
EDA0684,2010-01-13,9,0,4,0.21416474453232265
EDA0684,2010-01-14,9,0,4,0.21416474453232265
EDA0684,2010-01-15,9,0,2,0.21416474453232265
EDA0684,2010-01-18,9,0,4,0.21416474453232265
EDA0684,2010-01-19,9,0,5,0.21416474453232265
EDA0684,2010-01-20,4,0,0,-3.2660123541179127
EDB0714,2010-01-04,1,0,1,0.0
EDB0714,2010-01-05,1,0,0,0.0
EDB0714,2010-01-06,1,0,1,0.0
EDB0714,2010-01-07,1,0,0,0.0
EDB0714,2010-01-08,1,0,0,0.0
EDB0714,2010-01-11,1,0,1,0.0
EDB0714,2010-01-12,1,0,0,0.0
EDB0714,2010-01-13,1,0,0,0.0
EDB0714,2010-01-14,1,0,1,0.0
EDB0714,2010-01-18,1,0,0,0.0
EDB0714,2010-01-19,1,0,1,0.0
EFS0882,2010-01-04,3,0,0,0.0
EFS0882,2010-01-05,3,0,0,0.0
EFS0882,2010-01-06,3,0,0,0.0
EFS0882,2010-01-07,3,0,0,0.0
EFS0882,2010-01-08,3,0,0,0.0
EFS0882,2010-01-11,3,0,0,0.0
EFS0882,2010-01-12,3,0,0,0.0
EFS0882,2010-01-13,3,0,0,0.0
EFS0882,2010-01-14,3,0,0,0.0
EFS0882,2010-01-15,3,0,0,0.0
EFS0882,2010-01-18,3,0,0,0.0
EFS0882,2010-01-19,3,0,0,0.0
EGD0132,2010-01-04,1,0,0,0.0
EGD0132,2010-01-05,1,0,0,0.0
EGD0132,2010-01-06,1,0,1,0.0
EGD0132,2010-01-07,1,0,0,0.0
EGD0132,2010-01-08,1,0,0,0.0
EGD0132,2010-01-11,1,0,0,0.0
EGD0132,2010-01-12,1,0,0,0.0
EGD0132,2010-01-13,1,0,0,0.0
EGD0132,2010-01-14,1,0,0,0.0
EGD0132,2010-01-15,1,0,0,0.0
EGD0132,2010-01-18,1,0,0,0.0
EGD0132,2010-01-19,1,0,0,0.0
EGD0132,2010-01-20,1,0,0,0.0
EGD0409,2010-01-04,9,0,3,0.3713445632791655
EGD0409,2010-01-05,9,0,4,0.3713445632791655
EGD0409,2010-01-06,7,0,2,-1.0079352431863067
EGD0409,2010-01-07,9,0,2,0.3713445632791655
EGD0409,2010-01-08,9,0,3,0.3713445632791655
EGD0409,2010-01-11,9,0,3,0.3713445632791655
EGD0409,2010-01-12,9,1,4,0.3713445632791655
EGD0409,2010-01-13,9,0,3,0.3713445632791655
EGD0409,2010-01-14,9,0,2,0.3713445632791655
EGD0409,2010-01-15,9,0,1,0.3713445632791655
EGD0409,2010-01-18,9,0,6,0.3713445632791655
EGD0409,2010-01-19,9,0,2,0.3713445632791655
EGD0409,2010-01-20,4,0,1,-3.0768549528845153
EGK0893,2010-01-04,3,0,1,0.5117584586969309
EGK0893,2010-01-05,3,0,0,0.5117584586969309
EGK0893,2010-01-06,3,0,0,0.5117584586969309
EGK0893,2010-01-07,3,0,0,0.5117584586969309
EGK0893,2010-01-08,3,0,0,0.5117584586969309
EGK0893,2010-01-11,3,0,0,0.5117584586969309
EGK0893,2010-01-12,3,0,0,0.5117584586969309
EGK0893,2010-01-13,2,0,0,-1.023516917393861
EGK0893,2010-01-14,3,0,0,0.5117584586969309
EGK0893,2010-01-15,1,0,0,-2.558792293484653
EGK0893,2010-01-18,3,0,0,0.5117584586969309
EGK0893,2010-01-19,2,0,0,-1.023516917393861
EHB0420,2010-01-03,9,0,4,0.4651264085874891
EHB0420,2010-01-04,5,0,1,-2.842439163590211
EHB0420,2010-01-05,9,0,4,0.4651264085874891
EHB0420,2010-01-06,8,0,1,-0.36176498445693595
EHB0420,2010-01-07,9,0,3,0.4651264085874891
EHB0420,2010-01-08,9,0,2,0.4651264085874891
EHB0420,2010-01-10,8,0,4,-0.36176498445693595
EHB0420,2010-01-11,9,0,4,0.4651264085874891
EHB0420,2010-01-12,9,0,4,0.4651264085874891
EHB0420,2010-01-13,9,0,2,0.4651264085874891
EHB0420,2010-01-14,9,0,3,0.4651264085874891
EHB0420,2010-01-15,9,0,3,0.4651264085874891
EHB0420,2010-01-16,9,0,2,0.4651264085874891
EHB0420,2010-01-18,9,0,3,0.4651264085874891
EHB0420,2010-01-19,9,4,2,0.4651264085874891
EHB0420,2010-01-20,6,2,0,-2.015547770545786
EHB0824,2010-01-04,1,0,0,0.0
EHB0824,2010-01-05,1,0,0,0.0
EHB0824,2010-01-06,1,0,1,0.0
EHB0824,2010-01-07,1,0,0,0.0
EHB0824,2010-01-08,1,0,0,0.0
EHB0824,2010-01-11,1,0,0,0.0
EHB0824,2010-01-12,1,0,0,0.0
EHB0824,2010-01-13,1,0,0,0.0
EHB0824,2010-01-14,1,0,0,0.0
EHB0824,2010-01-15,1,0,0,0.0
EHB0824,2010-01-18,1,0,1,0.0
EHB0824,2010-01-19,1,1,0,0.0
EHD0584,2010-01-04,1,0,1,0.0
EHD0584,2010-01-06,1,0,0,0.0
EHD0584,2010-01-07,1,0,0,0.0
EHD0584,2010-01-08,1,0,0,0.0
EHD0584,2010-01-11,1,0,0,0.0
EHD0584,2010-01-12,1,0,1,0.0
EHD0584,2010-01-13,1,0,0,0.0
EHD0584,2010-01-14,1,0,0,0.0
EHD0584,2010-01-15,1,0,1,0.0
EHD0584,2010-01-18,1,0,0,0.0
EHD0584,2010-01-19,1,0,1,0.0
EHR0096,2010-01-04,9,0,0,0.2886651349412131
EHR0096,2010-01-05,9,0,0,0.2886651349412131
EHR0096,2010-01-06,9,0,0,0.2886651349412131
EHR0096,2010-01-07,9,0,0,0.2886651349412131
EHR0096,2010-01-08,9,1,0,0.2886651349412131
EHR0096,2010-01-11,9,0,0,0.2886651349412131
EHR0096,2010-01-12,9,0,0,0.2886651349412131
EHR0096,2010-01-13,9,0,0,0.2886651349412131
EHR0096,2010-01-14,9,0,0,0.2886651349412131
EHR0096,2010-01-15,8,0,0,-3.1753164843533197
EHR0096,2010-01-18,9,2,0,0.2886651349412131
EHR0096,2010-01-19,9,0,0,0.2886651349412131
EIM0156,2010-01-04,9,0,4,0.27734759813514964
EIM0156,2010-01-05,9,2,3,0.27734759813514964
EIM0156,2010-01-06,9,0,2,0.27734759813514964
EIM0156,2010-01-07,9,0,5,0.27734759813514964
EIM0156,2010-01-08,9,0,3,0.27734759813514964
EIM0156,2010-01-11,9,3,4,0.27734759813514964
EIM0156,2010-01-12,9,0,6,0.27734759813514964
EIM0156,2010-01-13,9,3,3,0.27734759813514964
EIM0156,2010-01-14,9,0,4,0.27734759813514964
EIM0156,2010-01-15,9,0,4,0.27734759813514964
EIM0156,2010-01-18,9,0,4,0.27734759813514964
EIM0156,2010-01-19,9,0,5,0.27734759813514964
EIM0156,2010-01-20,5,0,4,-3.3281711776217877
EIP0997,2010-01-04,8,0,0,-0.7075594517189548
EIP0997,2010-01-05,9,0,0,0.4422246573243475
EIP0997,2010-01-06,9,0,0,0.4422246573243475
EIP0997,2010-01-07,9,1,0,0.4422246573243475
EIP0997,2010-01-08,9,0,0,0.4422246573243475
EIP0997,2010-01-11,9,0,0,0.4422246573243475
EIP0997,2010-01-12,9,0,0,0.4422246573243475
EIP0997,2010-01-13,9,0,0,0.4422246573243475
EIP0997,2010-01-14,9,0,0,0.4422246573243475
EIP0997,2010-01-15,9,3,0,0.4422246573243475
EIP0997,2010-01-18,8,0,0,-0.7075594517189548
EIP0997,2010-01-19,9,0,0,0.4422246573243475
EIP0997,2010-01-20,6,0,0,-3.0071276698055596
EIS0041,2010-01-04,10,8,4,0.5262228118578515
EIS0041,2010-01-05,9,0,4,-1.7540760395261799
EIS0041,2010-01-06,10,0,2,0.5262228118578515
EIS0041,2010-01-07,10,2,4,0.5262228118578515
EIS0041,2010-01-08,10,0,3,0.5262228118578515
EIS0041,2010-01-11,9,4,4,-1.7540760395261799
EIS0041,2010-01-12,10,0,5,0.5262228118578515
EIS0041,2010-01-13,10,0,2,0.5262228118578515
EIS0041,2010-01-14,9,6,4,-1.7540760395261799
EIS0041,2010-01-15,10,0,3,0.5262228118578515
EIS0041,2010-01-18,10,0,4,0.5262228118578515
EIS0041,2010-01-19,10,0,3,0.5262228118578515
EIS0041,2010-01-20,10,1,5,0.5262228118578515
EJW0884,2010-01-04,3,0,0,0.27734509820275155
EJW0884,2010-01-05,3,0,0,0.27734509820275155
EJW0884,2010-01-06,3,0,1,0.27734509820275155
EJW0884,2010-01-07,3,0,0,0.27734509820275155
EJW0884,2010-01-08,3,0,1,0.27734509820275155
EJW0884,2010-01-11,3,0,0,0.27734509820275155
EJW0884,2010-01-12,3,0,0,0.27734509820275155
EJW0884,2010-01-13,3,0,0,0.27734509820275155
EJW0884,2010-01-14,3,0,0,0.27734509820275155
EJW0884,2010-01-15,3,0,0,0.27734509820275155
EJW0884,2010-01-18,3,0,1,0.27734509820275155
EJW0884,2010-01-19,3,0,0,0.27734509820275155
EJW0884,2010-01-20,1,0,0,-3.328141178433021
ELB0847,2010-01-04,1,0,0,0.0
ELB0847,2010-01-05,1,0,0,0.0
ELB0847,2010-01-06,1,0,1,0.0
ELB0847,2010-01-08,1,0,0,0.0
ELB0847,2010-01-11,1,0,0,0.0
ELB0847,2010-01-12,1,0,0,0.0
ELB0847,2010-01-13,1,0,0,0.0
ELB0847,2010-01-14,1,0,0,0.0
ELB0847,2010-01-15,1,0,0,0.0
ELB0847,2010-01-18,1,0,0,0.0
ELB0847,2010-01-19,1,1,0,0.0
ELB0847,2010-01-20,1,0,0,0.0
ELH0960,2010-01-04,1,0,0,0.0
ELH0960,2010-01-06,1,0,0,0.0
ELH0960,2010-01-07,1,0,0,0.0
ELH0960,2010-01-11,1,0,0,0.0
ELH0960,2010-01-12,1,0,0,0.0
ELH0960,2010-01-13,1,1,0,0.0
ELH0960,2010-01-14,1,0,0,0.0
ELH0960,2010-01-15,1,0,0,0.0
ELH0960,2010-01-18,1,1,0,0.0
ELH0960,2010-01-19,1,1,0,0.0
ELT0769,2010-01-04,3,0,0,0.5254497634622611
ELT0769,2010-01-05,3,0,0,0.5254497634622611
ELT0769,2010-01-06,3,0,0,0.5254497634622611
ELT0769,2010-01-07,3,0,0,0.5254497634622611
ELT0769,2010-01-08,3,0,0,0.5254497634622611
ELT0769,2010-01-11,3,0,0,0.5254497634622611
ELT0769,2010-01-12,3,0,0,0.5254497634622611
ELT0769,2010-01-13,2,0,0,-0.735629668847166
ELT0769,2010-01-14,3,0,0,0.5254497634622611
ELT0769,2010-01-15,1,0,0,-1.9967091011565932
ELT0769,2010-01-18,3,0,0,0.5254497634622611
ELT0769,2010-01-19,1,0,0,-1.9967091011565932
EMB0531,2010-01-04,3,0,1,0.0
EMB0531,2010-01-05,3,0,1,0.0
EMB0531,2010-01-06,3,0,1,0.0
EMB0531,2010-01-07,3,0,0,0.0
EMB0531,2010-01-08,3,0,1,0.0
EMB0531,2010-01-11,3,0,2,0.0
EMB0531,2010-01-12,3,0,0,0.0
EMB0531,2010-01-13,3,0,0,0.0
EMB0531,2010-01-14,3,0,0,0.0
EMB0531,2010-01-15,3,0,0,0.0
EMB0531,2010-01-18,3,0,2,0.0
EMB0531,2010-01-19,3,0,3,0.0
EMB0531,2010-01-20,3,0,0,0.0
EMS0317,2010-01-04,15,0,3,0.4179172380896364
EMS0317,2010-01-05,15,0,5,0.4179172380896364
EMS0317,2010-01-06,2,0,2,-2.792446999962572
EMS0317,2010-01-07,15,0,2,0.4179172380896364
EMS0317,2010-01-08,15,10,5,0.4179172380896364
EMS0317,2010-01-11,14,0,4,0.17096614285485115
EMS0317,2010-01-12,15,0,4,0.4179172380896364
EMS0317,2010-01-13,15,8,2,0.4179172380896364
EMS0317,2010-01-14,15,0,6,0.4179172380896364
EMS0317,2010-01-15,15,0,3,0.4179172380896364
EMS0317,2010-01-18,15,1,2,0.4179172380896364
EMS0317,2010-01-19,15,0,3,0.4179172380896364
EMS0317,2010-01-20,7,7,2,-1.5576915237886455
EMW0105,2010-01-04,10,0,0,-0.7075594517189548
EMW0105,2010-01-05,10,0,0,-0.7075594517189548
EMW0105,2010-01-06,11,0,0,0.4422246573243475
EMW0105,2010-01-07,11,0,0,0.4422246573243475
EMW0105,2010-01-08,11,0,0,0.4422246573243475
EMW0105,2010-01-11,11,0,0,0.4422246573243475
EMW0105,2010-01-12,11,0,0,0.4422246573243475
EMW0105,2010-01-13,11,0,0,0.4422246573243475
EMW0105,2010-01-14,11,0,0,0.4422246573243475
EMW0105,2010-01-15,11,0,0,0.4422246573243475
EMW0105,2010-01-18,11,0,0,0.4422246573243475
EMW0105,2010-01-19,11,0,0,0.4422246573243475
EMW0105,2010-01-20,8,0,0,-3.0071276698055596
EMW0772,2010-01-04,3,0,0,0.5117584586969309
EMW0772,2010-01-05,3,0,0,0.5117584586969309
EMW0772,2010-01-06,3,0,1,0.5117584586969309
EMW0772,2010-01-07,2,0,0,-1.023516917393861
EMW0772,2010-01-08,3,0,0,0.5117584586969309
EMW0772,2010-01-11,3,0,1,0.5117584586969309
EMW0772,2010-01-12,3,0,1,0.5117584586969309
EMW0772,2010-01-13,3,0,0,0.5117584586969309
EMW0772,2010-01-14,3,0,1,0.5117584586969309
EMW0772,2010-01-15,2,0,1,-1.023516917393861
EMW0772,2010-01-18,3,0,0,0.5117584586969309
EMW0772,2010-01-19,1,0,0,-2.558792293484653
ENC0234,2010-01-04,9,1,0,0.5527585764405819
ENC0234,2010-01-05,9,0,0,0.5527585764405819
ENC0234,2010-01-06,8,0,1,-1.6582757293217458
ENC0234,2010-01-07,8,0,2,-1.6582757293217458
ENC0234,2010-01-08,9,0,1,0.5527585764405819
ENC0234,2010-01-11,9,0,0,0.5527585764405819
ENC0234,2010-01-12,9,0,2,0.5527585764405819
ENC0234,2010-01-13,9,0,2,0.5527585764405819
ENC0234,2010-01-14,9,0,0,0.5527585764405819
ENC0234,2010-01-15,9,0,2,0.5527585764405819
ENC0234,2010-01-18,8,0,2,-1.6582757293217458
ENC0234,2010-01-19,9,0,2,0.5527585764405819
ENL0100,2010-01-04,9,0,2,0.5262288116526275
ENL0100,2010-01-05,8,4,1,-0.6139336135947318
ENL0100,2010-01-06,9,0,3,0.5262288116526275
ENL0100,2010-01-07,9,7,2,0.5262288116526275
ENL0100,2010-01-08,9,0,3,0.5262288116526275
ENL0100,2010-01-11,9,0,2,0.5262288116526275
ENL0100,2010-01-12,9,0,1,0.5262288116526275
ENL0100,2010-01-13,9,0,2,0.5262288116526275
ENL0100,2010-01-14,8,7,1,-0.6139336135947318
ENL0100,2010-01-15,9,6,1,0.5262288116526275
ENL0100,2010-01-18,8,0,2,-0.6139336135947318
ENL0100,2010-01-19,9,0,2,0.5262288116526275
ENL0100,2010-01-20,6,1,3,-2.89425846408945
EPW0434,2010-01-04,9,0,1,0.44297552917184474
EPW0434,2010-01-05,9,0,2,0.44297552917184474
EPW0434,2010-01-06,8,0,1,0.031641109226560236
EPW0434,2010-01-07,9,0,1,0.44297552917184474
EPW0434,2010-01-08,9,0,3,0.44297552917184474
EPW0434,2010-01-11,9,0,2,0.44297552917184474
EPW0434,2010-01-12,9,0,2,0.44297552917184474
EPW0434,2010-01-13,9,0,3,0.44297552917184474
EPW0434,2010-01-14,2,0,1,-2.4363654104451467
EPW0434,2010-01-15,9,0,1,0.44297552917184474
EPW0434,2010-01-18,9,0,2,0.44297552917184474
EPW0434,2010-01-19,9,0,2,0.44297552917184474
EPW0434,2010-01-20,3,0,1,-2.0250309904998622
ERH0449,2010-01-04,1,0,0,0.0
ERH0449,2010-01-05,1,0,0,0.0
